longitude,latitude,dryland_assessment_region,Aridity_zone,land_use_category,tree_cover,min(B1_m)_0,max(B1_m)_0,avg(B1_m)_0,stdev(B1_m)_0,median(B1_m)_0,lower_quartile(B1_m)_0,upper_quartile(B1_m)_0,min(B2_m)_0,max(B2_m)_0,avg(B2_m)_0,stdev(B2_m)_0,median(B2_m)_0,lower_quartile(B2_m)_0,upper_quartile(B2_m)_0,min(B3_m)_0,max(B3_m)_0,avg(B3_m)_0,stdev(B3_m)_0,median(B3_m)_0,lower_quartile(B3_m)_0,upper_quartile(B3_m)_0,min(B4_m)_0,max(B4_m)_0,avg(B4_m)_0,stdev(B4_m)_0,median(B4_m)_0,lower_quartile(B4_m)_0,upper_quartile(B4_m)_0,min(B5_m)_0,max(B5_m)_0,avg(B5_m)_0,stdev(B5_m)_0,median(B5_m)_0,lower_quartile(B5_m)_0,upper_quartile(B5_m)_0,min(B6_m)_0,max(B6_m)_0,avg(B6_m)_0,stdev(B6_m)_0,median(B6_m)_0,lower_quartile(B6_m)_0,upper_quartile(B6_m)_0,min(B7_m)_0,max(B7_m)_0,avg(B7_m)_0,stdev(B7_m)_0,median(B7_m)_0,lower_quartile(B7_m)_0,upper_quartile(B7_m)_0,min(B8_m)_0,max(B8_m)_0,avg(B8_m)_0,stdev(B8_m)_0,median(B8_m)_0,lower_quartile(B8_m)_0,upper_quartile(B8_m)_0,min(B8A_m)_0,max(B8A_m)_0,avg(B8A_m)_0,stdev(B8A_m)_0,median(B8A_m)_0,lower_quartile(B8A_m)_0,upper_quartile(B8A_m)_0,min(B9_m)_0,max(B9_m)_0,avg(B9_m)_0,stdev(B9_m)_0,median(B9_m)_0,lower_quartile(B9_m)_0,upper_quartile(B9_m)_0,min(B11_m)_0,max(B11_m)_0,avg(B11_m)_0,stdev(B11_m)_0,median(B11_m)_0,lower_quartile(B11_m)_0,upper_quartile(B11_m)_0,min(B12_m)_0,max(B12_m)_0,avg(B12_m)_0,stdev(B12_m)_0,median(B12_m)_0,lower_quartile(B12_m)_0,upper_quartile(B12_m)_0,min(NDVI_m)_0,max(NDVI_m)_0,avg(NDVI_m)_0,stdev(NDVI_m)_0,median(NDVI_m)_0,lower_quartile(NDVI_m)_0,upper_quartile(NDVI_m)_0,min(B1_m)_1,max(B1_m)_1,avg(B1_m)_1,stdev(B1_m)_1,median(B1_m)_1,lower_quartile(B1_m)_1,upper_quartile(B1_m)_1,min(B2_m)_1,max(B2_m)_1,avg(B2_m)_1,stdev(B2_m)_1,median(B2_m)_1,lower_quartile(B2_m)_1,upper_quartile(B2_m)_1,min(B3_m)_1,max(B3_m)_1,avg(B3_m)_1,stdev(B3_m)_1,median(B3_m)_1,lower_quartile(B3_m)_1,upper_quartile(B3_m)_1,min(B4_m)_1,max(B4_m)_1,avg(B4_m)_1,stdev(B4_m)_1,median(B4_m)_1,lower_quartile(B4_m)_1,upper_quartile(B4_m)_1,min(B5_m)_1,max(B5_m)_1,avg(B5_m)_1,stdev(B5_m)_1,median(B5_m)_1,lower_quartile(B5_m)_1,upper_quartile(B5_m)_1,min(B6_m)_1,max(B6_m)_1,avg(B6_m)_1,stdev(B6_m)_1,median(B6_m)_1,lower_quartile(B6_m)_1,upper_quartile(B6_m)_1,min(B7_m)_1,max(B7_m)_1,avg(B7_m)_1,stdev(B7_m)_1,median(B7_m)_1,lower_quartile(B7_m)_1,upper_quartile(B7_m)_1,min(B8_m)_1,max(B8_m)_1,avg(B8_m)_1,stdev(B8_m)_1,median(B8_m)_1,lower_quartile(B8_m)_1,upper_quartile(B8_m)_1,min(B8A_m)_1,max(B8A_m)_1,avg(B8A_m)_1,stdev(B8A_m)_1,median(B8A_m)_1,lower_quartile(B8A_m)_1,upper_quartile(B8A_m)_1,min(B9_m)_1,max(B9_m)_1,avg(B9_m)_1,stdev(B9_m)_1,median(B9_m)_1,lower_quartile(B9_m)_1,upper_quartile(B9_m)_1,min(B11_m)_1,max(B11_m)_1,avg(B11_m)_1,stdev(B11_m)_1,median(B11_m)_1,lower_quartile(B11_m)_1,upper_quartile(B11_m)_1,min(B12_m)_1,max(B12_m)_1,avg(B12_m)_1,stdev(B12_m)_1,median(B12_m)_1,lower_quartile(B12_m)_1,upper_quartile(B12_m)_1,min(NDVI_m)_1,max(NDVI_m)_1,avg(NDVI_m)_1,stdev(NDVI_m)_1,median(NDVI_m)_1,lower_quartile(NDVI_m)_1,upper_quartile(NDVI_m)_1,min(B1_m)_2,max(B1_m)_2,avg(B1_m)_2,stdev(B1_m)_2,median(B1_m)_2,lower_quartile(B1_m)_2,upper_quartile(B1_m)_2,min(B2_m)_2,max(B2_m)_2,avg(B2_m)_2,stdev(B2_m)_2,median(B2_m)_2,lower_quartile(B2_m)_2,upper_quartile(B2_m)_2,min(B3_m)_2,max(B3_m)_2,avg(B3_m)_2,stdev(B3_m)_2,median(B3_m)_2,lower_quartile(B3_m)_2,upper_quartile(B3_m)_2,min(B4_m)_2,max(B4_m)_2,avg(B4_m)_2,stdev(B4_m)_2,median(B4_m)_2,lower_quartile(B4_m)_2,upper_quartile(B4_m)_2,min(B5_m)_2,max(B5_m)_2,avg(B5_m)_2,stdev(B5_m)_2,median(B5_m)_2,lower_quartile(B5_m)_2,upper_quartile(B5_m)_2,min(B6_m)_2,max(B6_m)_2,avg(B6_m)_2,stdev(B6_m)_2,median(B6_m)_2,lower_quartile(B6_m)_2,upper_quartile(B6_m)_2,min(B7_m)_2,max(B7_m)_2,avg(B7_m)_2,stdev(B7_m)_2,median(B7_m)_2,lower_quartile(B7_m)_2,upper_quartile(B7_m)_2,min(B8_m)_2,max(B8_m)_2,avg(B8_m)_2,stdev(B8_m)_2,median(B8_m)_2,lower_quartile(B8_m)_2,upper_quartile(B8_m)_2,min(B8A_m)_2,max(B8A_m)_2,avg(B8A_m)_2,stdev(B8A_m)_2,median(B8A_m)_2,lower_quartile(B8A_m)_2,upper_quartile(B8A_m)_2,min(B9_m)_2,max(B9_m)_2,avg(B9_m)_2,stdev(B9_m)_2,median(B9_m)_2,lower_quartile(B9_m)_2,upper_quartile(B9_m)_2,min(B11_m)_2,max(B11_m)_2,avg(B11_m)_2,stdev(B11_m)_2,median(B11_m)_2,lower_quartile(B11_m)_2,upper_quartile(B11_m)_2,min(B12_m)_2,max(B12_m)_2,avg(B12_m)_2,stdev(B12_m)_2,median(B12_m)_2,lower_quartile(B12_m)_2,upper_quartile(B12_m)_2,min(NDVI_m)_2,max(NDVI_m)_2,avg(NDVI_m)_2,stdev(NDVI_m)_2,median(NDVI_m)_2,lower_quartile(NDVI_m)_2,upper_quartile(NDVI_m)_2
25.10791219,-33.58360755,SouthernAfrica,Dry subhumid,Non-forest,0.0,554.5,647.0,595.15179,35.35379,594.5,562.0,628.0,612.0,904.5,752.94643,75.35906,759.25,709.0,796.0,881.0,1287.0,1064.17857,106.59347,1082.0,985.5,1121.0,1054.0,1664.0,1334.875,138.56801,1330.0,1219.5,1445.0,1534.0,1949.5,1719.39286,131.31876,1717.0,1629.0,1844.0,1969.0,2405.0,2211.74107,110.51117,2188.5,2148.5,2307.0,2130.0,2563.5,2369.82143,109.42567,2342.0,2313.0,2466.0,2196.0,2726.0,2450.42857,143.93254,2432.5,2350.0,2550.0,2298.0,2752.5,2525.42857,127.74995,2503.5,2429.0,2639.0,2332.0,2620.0,2460.66964,121.51211,2381.25,2372.0,2613.0,2815.0,3247.5,3020.75,125.2918,2995.0,2911.5,3142.0,2110.0,2513.5,2303.04464,103.33416,2253.0,2230.0,2369.5,0.13431,0.24508,0.17574,0.02734,0.16608,0.15779,0.194,383.5,495.5,431.01786,37.7641,442.0,386.5,476.0,493.0,906.0,683.875,108.41604,670.0,603.0,782.5,738.5,1320.0,998.79464,155.5245,968.5,880.0,1104.0,977.5,1644.0,1231.74107,173.74176,1216.0,1081.0,1319.0,1323.0,2019.0,1634.125,198.97234,1649.0,1417.0,1718.0,1854.5,2518.0,2180.89286,212.26347,2211.0,1905.0,2311.0,2030.0,2715.0,2369.85714,227.6133,2383.0,2087.5,2519.0,1965.0,2862.0,2441.64286,269.71934,2485.0,2177.0,2652.0,2142.5,2935.0,2536.42857,261.65912,2563.0,2203.0,2714.0,2248.0,2597.0,2405.96429,131.44003,2411.0,2249.0,2508.0,2456.5,3500.0,3010.82143,357.92487,3022.0,2624.0,3342.0,1722.5,2541.0,2152.66071,283.70524,2156.0,1834.0,2425.0,0.14828,0.25402,0.19852,0.02485,0.198,0.17779,0.22054,345.0,402.5,370.98214,21.55141,374.0,345.0,388.0,383.0,832.5,602.20536,126.86413,587.0,506.0,700.5,618.0,1275.0,920.625,182.61348,890.5,775.0,1045.0,741.0,1582.0,1075.30357,239.12124,1065.0,841.0,1224.0,1182.0,1942.0,1524.01786,250.41141,1556.0,1234.0,1699.0,1819.0,2804.5,2324.83929,316.22495,2370.0,1939.0,2554.0,1977.0,3049.0,2529.03571,350.38157,2578.0,2114.0,2771.0,2028.0,3308.0,2701.28571,397.18494,2806.0,2307.0,3008.0,2130.0,3239.5,2698.64286,358.0367,2757.0,2289.0,2987.0,2272.0,2711.0,2488.26786,194.5959,2425.0,2272.0,2711.0,2167.0,3404.0,2848.21429,419.43732,2915.0,2429.5,3254.0,1473.0,2498.0,1994.19643,346.30141,2045.0,1637.5,2323.0,0.21823,0.34343,0.27951,0.02958,0.2754,0.25782,0.30417
72.59285811,24.33576033,SouthWestAsia,Semiarid,forest,0.25,525.0,594.5,569.5,23.14107,579.0,552.0,593.0,566.0,885.5,772.70536,79.54403,788.25,739.5,833.75,808.5,1293.0,1118.9375,118.08479,1151.5,1080.0,1200.0,1045.0,1870.5,1585.23214,197.54339,1657.5,1487.5,1719.0,1391.0,2111.5,1871.125,196.47552,1952.5,1696.5,2020.5,1606.0,2327.5,2097.98214,192.24858,2168.5,1967.5,2229.0,1785.0,2480.5,2262.73214,205.3628,2341.5,2103.25,2430.0,1773.5,2813.0,2476.53571,266.67714,2575.0,2366.0,2659.25,2017.5,2747.0,2494.25,223.12587,2585.5,2285.5,2661.0,2275.0,2656.0,2487.08929,125.00757,2552.0,2376.5,2597.5,2333.0,3208.5,2929.32143,260.29348,3057.75,2733.0,3079.5,1664.0,2473.0,2212.92857,225.33162,2314.0,2129.0,2350.5,0.07873,0.20897,0.13892,0.03157,0.13812,0.11294,0.15813,723.0,765.0,742.92857,13.16173,738.0,738.0,745.0,811.5,1025.0,920.26786,36.84858,921.5,898.25,939.5,1174.0,1403.0,1283.33929,48.25436,1278.5,1255.0,1307.5,1636.0,1961.0,1804.26786,77.71901,1805.0,1754.5,1852.25,2021.5,2234.5,2110.75,63.0706,2094.0,2064.5,2149.5,2191.0,2414.5,2281.375,66.00587,2270.0,2232.25,2313.25,2340.5,2593.5,2461.25,70.91512,2441.0,2417.75,2507.0,2345.0,2884.0,2591.15179,109.53725,2579.5,2519.5,2675.0,2557.0,2898.5,2697.78571,83.63834,2670.0,2655.0,2744.75,2667.5,2851.0,2732.17857,45.38486,2719.0,2716.5,2736.0,3260.0,3584.0,3418.26786,81.11759,3419.5,3374.5,3494.75,2609.0,2820.5,2739.96429,54.28174,2746.0,2708.0,2788.75,0.06714,0.13028,0.10193,0.01391,0.10117,0.09281,0.11179,1006.5,1105.0,1072.96429,33.75283,1083.5,1053.5,1090.5,1131.0,1285.0,1205.71429,34.59097,1204.0,1179.5,1231.5,1501.0,1722.0,1610.25,50.57317,1612.0,1569.5,1642.5,1721.0,2017.0,1860.375,74.35726,1855.5,1809.5,1916.0,2166.5,2371.0,2227.64286,59.34902,2210.75,2179.0,2249.5,2945.0,3608.5,3237.41071,181.39224,3203.5,3131.0,3326.0,3177.0,3759.5,3447.51786,180.49968,3477.75,3279.5,3541.0,2989.0,3793.0,3328.5,216.26768,3259.0,3180.0,3470.0,3415.5,4022.5,3661.01786,185.45774,3648.0,3485.5,3750.25,3476.5,3801.0,3594.33929,124.11659,3610.0,3476.5,3621.0,3113.5,3275.0,3167.98214,35.54216,3166.25,3135.0,3185.5,2100.5,2301.5,2173.66071,60.85064,2160.75,2118.0,2239.5,0.15784,0.26756,0.19719,0.02552,0.1961,0.17423,0.21263
28.48557766,-21.76815645,SouthernAfrica,Semiarid,Non-forest,0.15,409.5,439.0,419.32143,10.8504,412.0,412.0,431.0,441.5,596.0,515.05357,32.93018,517.0,496.0,535.5,718.0,911.5,816.01786,43.58075,825.5,779.75,850.0,812.0,1246.0,1043.30357,108.56463,1057.0,967.75,1120.75,1347.0,1593.5,1499.75893,60.08698,1507.5,1479.0,1540.5,2212.5,2366.0,2296.0,51.44052,2312.5,2248.0,2340.0,2522.5,2667.5,2604.20536,42.91427,2607.0,2582.0,2639.5,2426.0,2653.0,2537.94643,53.54604,2531.5,2502.0,2576.5,2705.0,2875.0,2793.54464,50.43144,2800.5,2777.5,2842.5,2721.5,2833.5,2766.64286,31.51244,2750.5,2750.5,2781.5,2628.0,2815.0,2751.58036,41.44545,2759.0,2733.5,2775.0,1910.5,2301.5,2111.4375,96.15995,2105.0,2067.5,2153.0,0.22851,0.30008,0.25732,0.01687,0.25324,0.24566,0.26599,363.0,384.0,373.67857,6.51322,373.0,370.0,373.0,402.0,599.0,486.77679,42.45724,486.75,451.5,510.5,663.0,960.5,773.09821,61.89114,769.25,732.5,811.0,905.0,1414.0,1114.92857,122.82339,1110.0,1045.0,1220.5,1354.0,1657.5,1529.39286,76.4307,1533.0,1456.0,1585.0,1851.0,2061.0,1980.45536,57.7664,1958.0,1940.0,2044.0,2054.5,2275.5,2185.23214,60.49267,2163.0,2145.0,2234.5,2152.0,2529.0,2328.73214,78.18544,2327.0,2265.0,2382.0,2357.0,2576.0,2476.27679,68.82798,2436.0,2425.0,2553.5,2372.5,2493.5,2457.17857,41.37219,2478.0,2474.0,2478.0,2678.5,3007.5,2819.84821,108.19876,2785.25,2738.5,2935.0,1889.0,2249.0,2035.73214,102.34336,1994.0,1953.5,2119.0,0.16969,0.24657,0.20743,0.01906,0.20552,0.19686,0.21819,394.0,419.0,412.14286,8.16072,415.0,415.0,415.0,502.0,698.0,583.41071,46.8323,580.5,551.5,608.5,764.0,1056.0,872.67857,69.47625,869.0,816.0,917.0,1322.0,1756.0,1498.71429,104.81043,1500.0,1416.0,1586.0,1629.0,1927.0,1796.30357,72.42574,1794.0,1745.0,1852.0,1843.0,2094.0,1977.46429,66.08809,1975.0,1940.0,2007.0,2037.0,2306.0,2176.46429,70.30814,2167.0,2131.0,2229.0,2172.0,2546.0,2360.10714,100.71629,2351.0,2272.0,2430.0,2337.0,2619.0,2493.58929,74.91299,2474.0,2462.0,2541.0,2406.0,2500.0,2477.14286,37.1921,2495.0,2495.0,2495.0,3099.0,3383.0,3221.375,90.07039,3201.0,3150.0,3306.0,2280.0,2596.0,2428.25,80.26009,2407.0,2377.0,2490.0,0.1057,0.16206,0.13557,0.01615,0.13611,0.12326,0.14988
24.1736643,-18.36578731,SouthernAfrica,Dry subhumid,Non-forest,0.0,549.0,635.5,590.21429,26.47174,589.75,569.5,613.0,547.0,880.0,734.08036,78.57288,736.25,669.25,795.75,810.0,1162.0,1003.6875,79.61296,1015.0,933.25,1058.5,764.0,1141.0,977.39286,102.11383,991.5,889.75,1065.5,1387.0,1719.0,1523.72321,91.94054,1508.25,1436.5,1605.0,2481.5,2870.0,2697.16964,83.89746,2685.0,2647.75,2761.5,2896.0,3289.0,3110.11607,97.16345,3077.5,3047.0,3195.5,2859.0,3328.0,3140.0,108.49047,3139.5,3079.0,3232.5,3361.0,3751.5,3569.29464,82.00004,3578.0,3559.5,3619.5,3344.0,3637.5,3526.19643,96.9669,3574.5,3401.0,3604.75,3091.5,3659.0,3370.25,169.65955,3337.0,3223.0,3551.0,2021.0,2527.0,2291.58929,153.62759,2293.75,2143.0,2425.0,0.29951,0.38272,0.3469,0.02171,0.35152,0.33008,0.36274,425.0,466.0,444.02679,16.10574,447.0,427.5,459.5,424.0,733.0,600.05357,69.85906,604.75,544.25,654.25,698.5,1034.0,879.58929,80.4388,886.5,821.25,938.0,738.0,1226.0,997.75893,106.19866,998.25,917.0,1078.0,1324.0,1524.0,1453.70536,44.77984,1452.0,1434.25,1493.0,1991.0,2309.5,2139.89286,61.73232,2142.25,2104.5,2165.25,2257.0,2604.5,2426.07143,68.87884,2425.0,2402.0,2455.0,2276.0,2798.0,2519.58929,95.83315,2520.0,2474.0,2574.0,2615.5,2934.0,2739.6875,70.45737,2728.0,2696.0,2780.0,2674.0,2833.0,2737.07143,47.19885,2746.0,2674.0,2762.25,2985.0,3282.5,3159.53571,71.48216,3171.0,3138.5,3206.0,2047.0,2355.5,2221.10714,80.2211,2213.0,2156.75,2293.5,0.23867,0.31997,0.26807,0.01689,0.26782,0.2576,0.27816,432.0,484.0,455.26786,14.42787,458.0,437.5,462.25,467.0,856.0,680.08036,92.24206,666.5,622.75,747.5,745.5,1246.0,981.03571,105.77815,972.0,897.75,1052.5,1047.0,1712.0,1359.875,140.06181,1348.5,1271.5,1458.5,1577.5,2088.5,1777.83929,94.45018,1771.5,1724.75,1815.0,1961.0,2447.0,2138.23214,95.12666,2132.25,2082.5,2156.5,2182.0,2706.5,2377.60714,94.32635,2361.0,2333.5,2402.0,2299.0,2979.0,2589.28571,118.35889,2582.5,2531.5,2640.0,2573.5,3052.0,2743.94643,97.85712,2727.0,2683.5,2773.25,2674.5,2929.5,2767.96429,70.10122,2774.5,2686.0,2794.5,3152.0,3614.0,3434.96429,87.72575,3446.5,3397.25,3482.5,2213.0,2548.0,2445.70536,68.52205,2441.0,2415.5,2501.0,0.15128,0.23171,0.18592,0.01485,0.18679,0.1759,0.19464
9.585024082,11.244139,Sahel,Dry subhumid,Non-forest,0.0,1090.0,1099.0,1096.28571,3.94376,1099.0,1092.0,1099.0,1318.0,1544.0,1386.28571,45.60132,1378.0,1354.0,1414.0,1806.0,2066.0,1879.17857,52.71367,1873.0,1840.0,1908.0,2148.0,2768.0,2364.60714,148.96927,2314.0,2246.0,2479.0,2530.0,2986.0,2707.85714,140.17047,2661.0,2606.0,2747.0,2813.0,3133.0,2981.89286,109.35358,2980.5,2897.0,3085.0,3026.0,3406.0,3220.78571,130.60485,3231.0,3105.0,3364.0,3237.0,3882.0,3512.46429,159.03721,3547.0,3350.0,3636.0,3417.0,3936.0,3624.25,148.71391,3676.5,3465.0,3731.0,3696.0,3757.0,3723.25,18.90959,3717.0,3717.0,3717.0,4584.0,4986.0,4761.25,112.34027,4741.5,4694.0,4854.0,3564.0,3919.0,3709.53571,94.89802,3695.5,3633.0,3782.5,0.08963,0.17026,0.12944,0.01978,0.1324,0.1139,0.14258,1158.0,1237.0,1219.28571,23.83253,1226.0,1226.0,1226.0,1412.0,1618.0,1518.5,45.39644,1527.0,1482.0,1555.0,1886.0,2172.0,2003.5,55.72171,2002.0,1964.0,2036.0,2544.0,2850.0,2673.25,76.41757,2667.0,2623.0,2718.0,2937.0,3256.0,3045.85714,71.35709,3047.5,2987.5,3082.0,3089.0,3400.0,3221.32143,67.75735,3230.0,3172.5,3272.5,3304.0,3688.0,3457.0,83.88087,3441.0,3384.0,3521.5,3318.0,3748.0,3568.17857,85.7135,3558.0,3509.0,3643.0,3720.0,4084.0,3843.32143,77.61258,3841.5,3783.0,3896.5,3794.0,3984.0,3940.67857,61.57039,3984.0,3886.0,3984.0,5126.0,5379.0,5207.5,70.09163,5182.0,5160.0,5245.5,4313.0,4532.0,4407.5,65.44477,4393.0,4357.0,4458.5,0.05183,0.09229,0.07896,0.0076,0.07982,0.07441,0.08437,805.0,947.0,919.10714,35.74795,930.5,930.5,930.5,782.0,1258.0,1130.08929,93.11509,1127.5,1088.5,1207.5,1232.0,1694.0,1489.07143,104.87895,1486.5,1415.5,1571.0,1168.0,1952.0,1679.42857,154.36325,1688.0,1580.75,1798.0,1800.0,2264.0,2120.19643,102.91783,2134.75,2072.75,2200.25,2334.0,2856.0,2653.42857,142.31992,2653.75,2540.0,2825.0,2598.0,3273.0,2963.94643,171.25613,2975.0,2900.0,3092.5,2121.0,3231.5,2938.48214,188.87704,2949.5,2863.75,3062.5,2858.0,3494.5,3213.19643,174.61247,3225.0,3099.5,3333.0,3048.0,3699.5,3530.0,238.32697,3699.5,3276.75,3699.5,2544.0,4015.0,3430.875,292.26021,3421.5,3273.75,3546.75,1880.0,3369.0,2706.875,306.80197,2721.75,2527.5,2827.0,-0.00516,0.23043,0.16109,0.03655,0.16691,0.1509,0.17765
-9.153832745,14.765872,Sahel,Semiarid,Non-forest,0.0,737.0,815.0,760.71429,31.28503,743.0,743.0,790.0,902.0,1158.0,1030.69643,62.19322,1026.0,989.0,1078.0,1332.0,1808.0,1566.46429,113.16086,1564.0,1493.0,1644.0,2006.0,2724.0,2376.26786,172.95018,2364.0,2260.0,2497.0,2478.0,3012.0,2734.57143,139.37143,2725.0,2655.0,2843.0,2801.0,3199.0,3004.53571,107.01486,2979.0,2938.0,3108.0,3087.0,3411.0,3269.92857,99.8209,3256.0,3201.0,3383.0,3356.0,3748.0,3572.67857,86.90248,3578.0,3513.0,3635.0,3488.0,3732.0,3625.39286,79.1704,3615.5,3558.0,3716.0,3632.0,3827.0,3696.42857,71.94666,3662.0,3662.0,3724.0,4308.0,4615.0,4458.0,82.65371,4426.5,4404.0,4535.0,3216.0,4058.0,3463.17857,224.1399,3375.0,3316.0,3604.0,0.08561,0.17207,0.13331,0.01886,0.13359,0.12529,0.14522,953.0,1002.0,966.53571,20.66263,954.0,954.0,988.0,1220.0,1358.0,1292.85714,35.56476,1294.0,1262.0,1318.0,1808.0,1998.0,1918.10714,50.40118,1915.0,1887.0,1963.0,2686.0,2998.0,2866.14286,64.25614,2873.0,2824.0,2910.0,3183.0,3332.0,3264.0,40.82602,3262.0,3242.5,3297.5,3363.0,3535.0,3452.53571,45.53399,3459.0,3424.0,3486.5,3604.0,3780.0,3690.46429,37.52573,3697.0,3669.5,3711.5,3772.0,4026.0,3910.89286,59.73386,3915.0,3881.0,3952.0,3891.0,4122.0,3995.25,52.36767,4004.0,3971.0,4024.5,4016.0,4121.0,4080.28571,26.21291,4074.0,4074.0,4076.0,5089.0,5215.0,5147.92857,33.10142,5150.5,5118.0,5174.0,4301.0,4734.0,4452.32143,97.40452,4433.0,4405.0,4464.0,0.06914,0.10162,0.09014,0.00636,0.09111,0.08476,0.09434,1032.0,1042.0,1035.64286,3.62029,1034.0,1034.0,1038.0,1146.0,1376.0,1261.17857,55.64142,1253.0,1225.0,1306.0,1700.0,2086.0,1917.57143,80.78768,1902.0,1877.0,1977.0,2244.0,2932.0,2657.57143,158.77942,2645.5,2585.0,2773.0,3093.0,3466.0,3221.14286,111.33201,3195.0,3140.0,3260.0,3526.0,3871.0,3703.25,77.36695,3703.0,3679.0,3746.0,3825.0,4145.0,3984.92857,88.97801,3992.0,3945.0,4018.0,3708.0,4024.0,3874.25,66.17669,3879.0,3847.0,3911.0,4082.0,4318.0,4212.96429,66.16095,4219.0,4191.0,4258.0,4229.0,4324.0,4255.28571,38.32479,4229.0,4229.0,4277.0,4549.0,4918.0,4681.46429,77.85417,4669.5,4647.0,4703.0,3751.0,4343.0,4042.10714,152.94428,4050.0,3968.0,4138.0,0.06147,0.11587,0.09224,0.01599,0.09751,0.07498,0.10577
18.44241278,-25.92349346,SouthernAfrica,Arid,Non-forest,0.0,1226.5,1268.5,1262.75,9.47005,1266.5,1261.0,1268.5,1313.0,1682.0,1569.78571,91.77675,1592.5,1521.5,1639.5,2100.0,2606.0,2434.55357,121.77026,2450.5,2376.0,2532.0,2716.0,3182.0,2998.08929,116.52269,3010.0,2924.0,3090.5,2982.0,3395.5,3221.92857,98.67861,3224.0,3155.0,3301.0,3046.5,3401.5,3246.15179,87.36199,3243.5,3189.75,3316.75,3086.0,3452.0,3297.15179,91.39131,3297.0,3240.5,3370.0,2913.0,3335.0,3169.01786,117.60852,3186.5,3107.5,3243.0,2887.5,3260.0,3113.25,94.20592,3112.0,3044.5,3189.5,3006.0,3146.5,3088.16071,34.88215,3076.0,3074.0,3105.0,3330.0,3805.0,3674.63393,95.35086,3693.25,3618.5,3749.5,2817.0,3098.0,3026.70536,51.82039,3024.25,2998.5,3067.5,-0.03956,0.01306,-0.00839,0.01016,-0.00783,-0.0123,-0.00114,1073.0,1107.0,1098.25,7.9983,1098.0,1098.0,1104.0,1144.0,1528.0,1380.92857,88.31346,1383.0,1319.0,1453.0,1892.0,2374.0,2216.75,117.55482,2243.0,2123.0,2302.0,2486.0,2894.0,2721.53571,110.49047,2746.0,2639.0,2811.0,2739.0,3036.0,2921.44643,74.25654,2917.0,2883.0,2988.0,2798.0,3042.0,2950.25,66.4068,2963.0,2896.0,3015.0,2838.0,3096.0,2990.10714,72.03022,2997.0,2952.0,3045.5,2620.0,3022.0,2877.10714,101.66392,2887.0,2806.0,2974.0,2638.0,2919.0,2810.39286,76.22686,2837.5,2730.0,2872.0,2763.0,2809.0,2788.42857,18.31329,2791.0,2772.0,2809.0,3091.0,3436.0,3333.32143,71.8567,3337.0,3295.0,3381.5,2560.0,2790.0,2721.375,40.77279,2725.5,2695.5,2749.0,-0.04061,0.02099,-0.0078,0.01146,-0.00795,-0.01294,-0.00108,964.5,1004.5,987.08929,9.26288,986.5,986.5,993.5,1060.0,1434.0,1280.57143,84.30806,1296.5,1218.0,1346.0,1785.0,2248.0,2080.66071,111.26942,2102.5,2001.5,2183.0,2341.0,2753.0,2569.5,105.80136,2588.0,2481.5,2653.5,2549.0,2884.0,2740.75893,81.47721,2741.0,2683.0,2797.0,2592.5,2902.0,2779.63393,71.50693,2786.0,2720.5,2832.0,2632.0,2962.0,2821.5,78.90028,2824.75,2759.0,2883.75,2476.0,2977.0,2785.625,114.26963,2793.5,2711.5,2877.5,2468.5,2804.0,2662.28571,84.72511,2663.0,2586.0,2732.0,2632.5,2724.5,2671.5,35.05321,2676.5,2637.5,2696.0,2898.5,3289.0,3178.9375,73.1125,3178.5,3153.0,3229.0,2425.5,2686.5,2603.35714,43.84225,2608.25,2583.0,2627.0,-0.03007,0.04273,0.00792,0.01156,0.00703,0.00395,0.01251
